openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W4386336949,https://doi.org/10.1016/j.procs.2023.08.190,2023,conference-paper,"Anticipate, Ensemble and Prune: Improving Convolutional Neural Networks via Aggregated Early Exits",Procedia Computer Science,Advanced Neural Network Applications,early exit,,"Today, artificial neural networks are the state of the art for solving a variety of complex tasks, especially in image classification. Such architectures consist of a sequence of stacked layers with the aim of extracting useful information and having it processed by a classifier to make accurate predictions. However, intermediate information within such models is often left unused. In other"
https://openalex.org/W4386360507,https://doi.org/10.1109/icccworkshops57813.2023.10233785,2023,conference-paper,Dependency-Aware Task Scheduling and Offloading Scheme based on Graph Neural Network For MEC-Assisted Network,,IoT and Edge/Fog Computing,computation offloading,,"Computation offloading is generally regarded as a promising technology to address the problem of insufficient computing power in mobile devices, while simultaneously satisfying low-latency requirements and furnishing exceptional support for intelligent applications. However, with the advancement of computing-intensive and delay-sensitive application service demands, how to assign applications with diversity requirements among various edge servers still remains a challenge. In this"
https://openalex.org/W4386365401,https://doi.org/10.1145/3603269.3604830,2023,conference-paper,AdaInf: Data Drift Adaptive Scheduling for Accurate and SLO-guaranteed Multiple-Model Inference Serving at Edge Servers,,Advanced Neural Network Applications,early exit|inference serving,,"Various audio and video applications rely on multiple deep neural network (DNN) models deployed on edge servers to conduct inference with ms-level latency service-level-objectives (SLOs). To avoid accuracy decreases caused by data drift, continual retraining is necessary. However, this poses a challenge for GPU resource allocation to satisfy the tight SLOs while maintaining high accuracy in this scenario. There has"
https://openalex.org/W4386380956,https://doi.org/10.18293/seke2023-150,2023,conference-paper,DNN Inference Task Offloading Based on Distributed Soft Actor-Critic in Mobile Edge Computing,Proceedings/Proceedings of the ... International Conference on Software Engineering and Knowledge Engineering,IoT and Edge/Fog Computing,DNN partitioning|collaborative inference,,"In mobile edge computing, DNN-driven intelligent inference service is highly sensitive to latency. Recently, collaborative inference between user devices and Edge Servers (ESs) based on DNN partition has been used in service acceleration. However, due to the limited computing resources of ESs, there is resource competition between concurrent requests, resulting in the partition tasks cannot be offloaded to ESs in"
https://openalex.org/W4386396749,https://doi.org/10.32604/cmc.2023.038417,2023,article,Task Offloading and Resource Allocation in IoT Based Mobile Edge Computing Using Deep Learning,"Computers, materials & continua/Computers, materials & continua (Print)",IoT and Edge/Fog Computing,computation offloading,,"Recently, computation offloading has become an effective method for overcoming the constraint of a mobile device (MD) using computation-intensive mobile and offloading delay-sensitive application tasks to the remote cloud-based data center. Smart city benefitted from offloading to edge point. Consider a mobile edge computing (MEC) network in multiple regions. They comprise N MDs and many access points, in which every"
https://openalex.org/W4386414560,https://doi.org/10.1109/conecct57959.2023.10234788,2023,conference-paper,Tensor Codec: Efficient Differential Codec for real-time AI Inference Communication,,Parallel Computing and Optimization Techniques,split computing,,"With the recent advancements in artificial intelligence (AI) especially deep neural networks, the number of possible use cases and applications has grown exponentially. To realize these use cases and run complex neural networks on a variety of devices (smartphones, wearables, and Internet of Things (IoT) devices, etc.), new technologies such as split computing, distributed computing, federated learning, etc. have come"
https://openalex.org/W4386432218,https://doi.org/10.1109/jiot.2023.3311761,2023,article,PrivyNAS: Privacy-Aware Neural Architecture Search for Split Computing in Edge–Cloud Systems,IEEE Internet of Things Journal,Privacy-Preserving Technologies in Data,split computing,,"Split Computing has become a prominent resource-efficient method to enable machine learning (ML) applications on user-constrained edge devices, where compute-intensive ML workloads can be delegated to remote cloud servers for processing. However, the exposure of data to the cloud service providers as such raises privacy alarms due to the possible leakage of sensitive user information. On a relevant note, typical"
https://openalex.org/W4386450026,https://doi.org/10.1109/iccc57788.2023.10233276,2023,conference-paper,Collaborative Inference for MEC Services Based on Multimodal Deep Neural Network,,Advanced Memory and Neural Computing,collaborative inference,,"Collaborative inference can effectively ease the computational burden imposed on mobile devices by deep neural networks (DNNs), such as employing multimodal DNNs to achieve a comprehensive understanding of the environment. Although reinforcement learning (RL)-based collaborative inference adapts to dynamic environments and enhances inference performance for DNNs, especially those with chain-structured architectures, the policy selection for multimodal DNNs must account for"
https://openalex.org/W4386450094,https://doi.org/10.1109/iccc57788.2023.10233490,2023,conference-paper,Learning-Based Latency and Energy Optimization in SCMA-Enhanced UAV-MEC Networks,,UAV Applications and Optimization,computation offloading,,"Sparse code multiple access (SCMA) technology can provide massive connectivity and timely computing in unmanned aerial vehicle (UAV) assisted mobile edge computing (MEC) networks. In this paper, the long-term task latency and energy consumption minimization problem in SCMA-enhanced UAV-MEC networks is investigated. We first formulate it as a Markov decision process (MDP) under a dynamic environment and then propose a"
https://openalex.org/W4386453479,https://doi.org/10.1109/tmc.2023.3312304,2023,article,Roulette: A Semantic Privacy-Preserving Device-Edge Collaborative Inference Framework for Deep Learning Classification Tasks,IEEE Transactions on Mobile Computing,Privacy-Preserving Technologies in Data,collaborative inference,,"Deep learning classifiers are crucial in the age of artificial intelligence. The device-edge-based collaborative inference has been widely adopted as an efficient framework for promoting its applications in IoT and 5G/6G networks. However, it suffers from accuracy degradation under non-i.i.d. data distribution and privacy disclosure. For accuracy degradation, direct use of transfer learning and split learning is high cost and"
https://openalex.org/W4386474849,https://doi.org/10.1109/isvlsi59464.2023.10238644,2023,conference-paper,Design Space Exploration for CNN Offloading to FPGAs at the Edge,,Advanced Neural Network Applications,early exit,,"AI-based IoT applications relying on heavy-load deep learning algorithms like CNNs challenge IoT devices that are restricted in energy or processing capabilities. Edge computing offers an alternative by allowing the data to get offloaded to so-called edge servers with hardware more powerful than IoT devices and physically closer than the cloud. However, the increasing complexity of data and algorithms and"
https://openalex.org/W4386524216,https://doi.org/10.1109/tcad.2023.3313097,2023,article,Performance- and Energy-Aware Gait-Based User Authentication With Intermittent Computation for IoT Devices,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,User Authentication and Security Systems,early exit,,"Internet of Things (IoT) makes it possible to utilize a multitude of small- and medium-scale devices allowing for increased functionality in flexible networks. However, user authentication on IoT devices is as important as it can be challenging. Due to limitations on the available energy, interface, and processing power, IoT devices can be the weakest link in their networks. Multiple authentication"
https://openalex.org/W4386536290,https://doi.org/10.1109/jiot.2023.3313514,2023,article,DISNET: Distributed Micro-Split Deep Learning in Heterogeneous Dynamic IoT,IEEE Internet of Things Journal,IoT and Edge/Fog Computing,DNN partitioning|model partitioning,,"The key impediments to deploying deep neural networks (DNN) in IoT edge environments lie in the gap between the expensive DNN computation and the limited computing capability of IoT devices. Current state-of-the-art machine learning models have significant demands on memory, computation, and energy and raise challenges for integrating them with the decentralized operation of heterogeneous and resource-constrained IoT devices. Recent"
https://openalex.org/W4386557419,https://doi.org/10.48550/arxiv.2309.02022,2023,preprint,Early Exiting Predictive Coding Neural Networks for Edge AI,arXiv (Cornell University),CCD and CMOS Imaging Sensors,early exit,,"The Internet of Things is transforming various fields, with sensors increasingly embedded in wearables, smart buildings, and connected equipment. While deep learning enables valuable insights from IoT data, conventional models are too computationally demanding for resource-limited edge devices. Moreover, privacy concerns and real-time processing needs make local computation a necessity over cloud-based solutions. Inspired by the brain's energy efficiency, we"
https://openalex.org/W4386566474,https://doi.org/10.18653/v1/2023.findings-eacl.180,2023,conference-paper,A Survey on Dynamic Neural Networks for Natural Language Processing,,Topic Modeling,early exit,,"Effectively scaling large Transformer models is a main driver of recent advances in natural language processing. Dynamic neural networks, as an emerging research direction, are capable of scaling up neural networks with sub-linear increases in computation and time by dynamically adjusting their computational path based on the input. Dynamic neural networks could be a promising solution to the growing parameter"
https://openalex.org/W4386570123,https://doi.org/10.1016/j.comnet.2023.109999,2023,article,A comparative analysis of proactive and reactive methods for privacy-aware interleaved DNN offloading,Computer Networks,IoT and Edge/Fog Computing,DNN partitioning|computation offloading,,Deep Neural Networks (DNNs) are increasingly used on the edge in mobile and other resource-constrained devices for inference tasks ranging from object detection and image recognition to video processing. Many of these tasks have low latency requirements that cannot be satisfied if they are processed locally due to their high computational complexity. Offloading computation to the edge and cloud offers
https://openalex.org/W4386590353,https://doi.org/10.1109/icip49359.2023.10222298,2023,conference-paper,Multi-Exit Vision Transformer with Custom Fine-Tuning for Fine-Grained Image Recognition,,CCD and CMOS Imaging Sensors,early exit|multi-exit,,"Capturing subtle visual differences between subordinate categories is crucial for improving the performance of Fine-grained Visual Classification (FGVC). Recent works proposed deep learning models based on Vision Transformer (ViT) to take advantage of its self-attention mechanism to locate important regions of the objects and extract global information. However, their large number of layers with self-attention mechanism requires intensive computational cost"
https://openalex.org/W4386634637,https://doi.org/10.1109/tcad.2023.3314388,2023,article,Ace-Sniper: Cloud–Edge Collaborative Scheduling Framework With DNN Inference Latency Modeling on Heterogeneous Devices,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,IoT and Edge/Fog Computing,collaborative inference,,"The cloud–edge collaborative inference requires efficient scheduling of artificial intelligence (AI) tasks to the appropriate edge intelligence devices. Gls DNN inference latency has become a vital basis for improving scheduling efficiency. However, edge devices exhibit highly heterogeneous due to the differences in hardware architectures, computing power, etc. Meanwhile, the diverse deep neural networks (DNNs) are continuing to iterate over time."
https://openalex.org/W4386701616,https://doi.org/10.1016/j.asoc.2023.110844,2023,article,Cooperative DNN partitioning for accelerating DNN-empowered disease diagnosis via swarm reinforcement learning,Applied Soft Computing,Brain Tumor Detection and Classification,DNN partitioning,,
https://openalex.org/W4386707601,https://doi.org/10.1145/3605573.3605598,2023,conference-paper,Dystri: A Dynamic Inference based Distributed DNN Service Framework on Edge,,Opportunistic and Delay-Tolerant Networks,dynamic inference,,"Deep neural network (DNN) inference poses unique challenges in serving computational requests due to high request intensity, concurrent multi-user scenarios, and diverse heterogeneous service types. Simultaneously, mobile and edge devices provide users with enhanced computational capabilities, enabling them to utilize local resources for deep inference processing. Moreover, dynamic inference techniques allow content-based computational cost selection per request. This paper presents"
https://openalex.org/W4386721414,https://doi.org/10.48550/arxiv.2309.05686,2023,preprint,Temporal Patience: Efficient Adaptive Deep Learning for Embedded Radar Data Processing,arXiv (Cornell University),Target Tracking and Data Fusion in Sensor Networks,early exit,,"Radar sensors offer power-efficient solutions for always-on smart devices, but processing the data streams on resource-constrained embedded platforms remains challenging. This paper presents novel techniques that leverage the temporal correlation present in streaming radar data to enhance the efficiency of Early Exit Neural Networks for Deep Learning inference on embedded devices. These networks add additional classifier branches between the architecture's"
https://openalex.org/W4386764509,https://doi.org/10.1109/dac56929.2023.10247661,2023,conference-paper,SPET: Transparent SRAM Allocation and Model Partitioning for Real-time DNN Tasks on Edge TPU,,Real-Time Systems Scheduling,model partitioning,,"Deep neural networks (DNNs) have been deployed in many safety-critical real-time embedded systems. To support DNN tasks in real-time, most previous studies focused on GPU or CPU. However, Edge TPU has not yet been studied for real-time guarantees. This paper presents a real-time DNNs framework for Edge TPU to satisfy multiple DNN inference tasks’ timing requirements. The proposed framework provides"
https://openalex.org/W4386765240,https://doi.org/10.1109/dac56929.2023.10247701,2023,conference-paper,EENet: Energy Efficient Neural Networks with Run-time Power Management,,Advanced Neural Network Applications,dynamic inference|early exit,,"Deep learning approaches, such as convolution neural networks (CNNs), have achieved tremendous success in versatile applications. However, one of the challenges to deploy the deep learning models on resource-constrained systems is its huge energy cost. As a dynamic inference approach, early exit adds exiting layers to the networks, which can terminate the inference earlier with accurate results to save energy."
https://openalex.org/W4386859276,https://doi.org/10.1109/islped58423.2023.10244276,2023,conference-paper,Energy-Harvesting-Aware Adaptive Inference of Deep Neural Networks in Embedded Systems,,Energy Harvesting in Wireless Networks,adaptive inference,,"In energy harvesting IoT and sensor devices, energy influx is continuously changing and difficult to predict. Recently, the use of deep neural networks (DNNs), which consumes a large amount of energy, has increased in such devices. If a lightweight DNN model is used anticipating low energy influx, it may not achieve satisfactory inference accuracy in the ample energy flow condition."
https://openalex.org/W4386864005,https://doi.org/10.3389/fpls.2023.1219584,2023,article,High-throughput and separating-free phenotyping method for on-panicle rice grains based on deep learning,Frontiers in Plant Science,Smart Agriculture and AI,model cascade,,"Rice is a vital food crop that feeds most of the global population. Cultivating high-yielding and superior-quality rice varieties has always been a critical research direction. Rice grain-related traits can be used as crucial phenotypic evidence to assess yield potential and quality. However, the analysis of rice grain traits is still mainly based on manual counting or various seed evaluation"
https://openalex.org/W4386880906,https://doi.org/10.5463/thesis.308,2023,dissertation,Latency-Critical Inference Serving for Deep Learning,,Neural Networks and Applications,dynamic DNN|inference serving,,"Deep learning (DL) technology has made remarkable strides in terms of accuracy through the advancement of sophisticated and large deep neural networks (DNNs). Yet, its adoption in real-world applications is still challenging. DL-based applications, in particular video analytics, impose stringent low-latency and high-accuracy requirements on the DNN inference serving system that manages the deployment of DNNs and their inference. These"
https://openalex.org/W4386895235,https://doi.org/10.1007/s12083-023-01564-z,2023,article,Joint DNN partitioning and resource allocation for completion rate maximization of delay-aware DNN inference tasks in wireless powered mobile edge computing,Peer-to-Peer Networking and Applications,Energy Harvesting in Wireless Networks,DNN partitioning|model partitioning,,
https://openalex.org/W4386918814,https://doi.org/10.1109/jiot.2023.3317785,2023,article,Learning-Based Edge-Device Collaborative DNN Inference in IoVT Networks,IEEE Internet of Things Journal,IoT and Edge/Fog Computing,DNN partitioning|early exit|model partitioning,,"Deep neural network (DNN) is a promising technology for Internet of Visual Things (IoVT) devices to extrct their visual information from unstructured data. However, it is hard to deploy a complete DNN model at resource-constrained IoVT devices to fulfill their latency, energy, and inference accuracy demands. Exploiting the reachable and available computing resources of IoVT devices and mobile-edge computing (MEC)"
https://openalex.org/W4386952192,https://doi.org/10.1109/jstsp.2023.3312914,2023,article,DeepAdaIn-Net: Deep Adaptive Device-Edge Collaborative Inference for Augmented Reality,IEEE Journal of Selected Topics in Signal Processing,Advanced Neural Network Applications,adaptive inference|collaborative inference,,"The object inference for augmented reality (AR) requires a precise object localization within user's physical environment and the adaptability to dynamic communication conditions. Deep learning (DL) is advantageous in capturing highly-nonlinear features of diverse data sources drawn from complex objects. However, the existing DL techniques may have disfluency or instability issues when deployed on resource-constrained devices with poor communication conditions,"
https://openalex.org/W4386952618,https://doi.org/10.1109/socc58585.2023.10257061,2023,conference-paper,EvoSh: Evolutionary Search with Shaving to Enable Power-Latency Tradeoff in Deep Learning Computing on Embedded Systems,,Evolutionary Algorithms and Applications,configuration selection,,"Deploying deep-learning applications on resource-constrained embedded systems requires exploration of large design spaces for mapping (to heterogeneous processing units) and hardware configuration selection (voltage/frequency levels) to balance power consumption and latency. Herein, we propose a search algorithm called Evolution with shaving to find optimized configurations in these search spaces. We evaluate our approach using 3 state-of-the-art image classification DNNs on"
https://openalex.org/W4386987491,https://doi.org/10.1016/j.future.2023.09.025,2023,article,DNNShifter: An efficient DNN pruning system for edge computing,Future Generation Computer Systems,Advanced Neural Network Applications,model switching,,"Deep neural networks (DNNs) underpin many machine learning applications. Production quality DNN models achieve high inference accuracy by training millions of DNN parameters which has a significant resource footprint. This presents a challenge for resources operating at the extreme edge of the network, such as mobile and embedded devices that have limited computational and memory resources. To address this, models"
https://openalex.org/W4386990897,https://doi.org/10.1016/j.fusengdes.2023.114008,2023,article,Enhancing deep reinforcement learning with integral action to control tokamak safety factor,Fusion Engineering and Design,Magnetic confinement fusion research,dynamic DNN,,
https://openalex.org/W4386999426,https://doi.org/10.2139/ssrn.4581848,2023,preprint,Efficient and Privacy-Preserving Deep Inference Towards Cloud-Edge Collaborative,SSRN Electronic Journal,Privacy-Preserving Technologies in Data,collaborative inference|model partitioning,,
https://openalex.org/W4387107515,https://doi.org/10.1016/j.neucom.2023.126835,2023,article,Cloud-assisted collaborative inference of convolutional neural networks for vision tasks on resource-constrained devices,Neurocomputing,Advanced Neural Network Applications,collaborative inference,,
https://openalex.org/W4387113832,https://doi.org/10.3390/drones7090575,2023,article,A Collaborative Inference Algorithm in Low-Earth-Orbit Satellite Network for Unmanned Aerial Vehicle,Drones,Satellite Communication Systems,collaborative inference|computation offloading,,"In recent years, the low-Earth-orbit (LEO) satellite network has achieved considerable development. Moreover, it is necessary to introduce edge computing into LEO networks, which can provide high-quality services, such as worldwide seamless low-delay computation offloading for unmanned aerial vehicles (UAVs) or user terminals and nearby remote-sensing data processing for UAVs or satellites. However, because the computation resource of the satellite"
https://openalex.org/W4387294540,https://doi.org/10.48550/arxiv.2309.17401,2023,preprint,Adversarial Attacks to Latent Representations of Distributed Neural Networks in Split Computing,arXiv (Cornell University),Adversarial Robustness in Machine Learning,split computing,,"Distributed deep neural networks (DNNs) have been shown to reduce the computational burden of mobile devices and decrease the end-to-end inference latency in edge computing scenarios. While distributed DNNs have been studied, to the best of our knowledge, the resilience of distributed DNNs to adversarial action remains an open problem. In this paper, we fill the existing research gap by"
https://openalex.org/W4387319124,https://doi.org/10.1109/tpds.2023.3321755,2023,article,OfpCNN: On-Demand Fine-Grained Partitioning for CNN Inference Acceleration in Heterogeneous Devices,IEEE Transactions on Parallel and Distributed Systems,Advanced Neural Network Applications,collaborative inference,,"Collaborative inference is a promising method for balancing the limited computational power of Internet of Things (IoT) devices with the huge computational demands of convolutional neural networks (CNNs). In this approach, a CNN is divided into multiple partitions and placed on multiple devices to run simultaneously. However, two major challenges are raised. (1) Computational latencies vary when the central processing"
https://openalex.org/W4387350746,https://doi.org/10.1109/tvlsi.2023.3300910,2023,article,<i>PeakEngine</i>: A Deterministic On-the-Fly Pruning Neural Network Accelerator for Hearing Instruments,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,Speech and Audio Processing,adaptive inference,,"Recurrent neural networks (RNNs) are well-suited for sequential tasks such as speech enhancement (SE). However, their performance comes with high-computational complexity and latency. This impedes their deployment to battery-powered and resource-constrained hearing instruments (HIs) that need to operate for 16–18 h daily at only a few milliwatts (mW). In this article, we introduce PeakEngine, a configurable ASIC accelerator that decreases"
https://openalex.org/W4387385833,https://doi.org/10.1109/tnet.2023.3316421,2023,article,BOSE: Block-Wise Federated Learning in Heterogeneous Edge Computing,IEEE/ACM Transactions on Networking,Privacy-Preserving Technologies in Data,multi-exit,,"At the network edge, federated learning (FL) has gained attention as a promising approach for training deep learning (DL) models collaboratively across a large number of devices while preserving user privacy. However, FL still faces specific challenges related to the limited, heterogeneous and dynamic resources of devices. In most FL systems, all devices train the same model, while the devices"
https://openalex.org/W4387491836,https://doi.org/10.1117/12.2674111,2023,conference-paper,Meta-surface lens and deep learning process toward practical LWIR imaging devices,,Infrared Target Detection Methodologies,slimmable,,"We report the useful approach toward the practical imaging solution for long-wavelength infrared (LWIR). In order to make use of the LWIR sensors conveniently in everyday life, the imaging module needs to be slim and small so that it can be mounted inside end-user devices without big difficulties. At the same time, the image qualities should have a sufficient level"
https://openalex.org/W4387544167,https://doi.org/10.1109/icdcs57875.2023.00081,2023,conference-paper,SplitBeam: Effective and Efficient Beamforming in Wi-Fi Networks Through Split Computing,,Advanced MIMO Systems Optimization,split computing,,"Modern IEEE 802.11 (Wi-Fi) networks extensively rely on multiple-input multiple-output (MIMO) to significantly improve throughput. To correctly beamform MIMO transmissions, the access point needs to frequently acquire a beamforming matrix (BM) from each connected station. However, the size of the matrix grows with the number of antennas and subcarriers, resulting in an increasing amount of airtime overhead and computational load"
https://openalex.org/W4387544238,https://doi.org/10.1109/icdcs57875.2023.00113,2023,conference-paper,Scalable Federated Learning with System Heterogeneity,,Privacy-Preserving Technologies in Data,early exit|multi-exit,,"Federated learning (FL) is a distributed learning framework that inherently provides data privacy and parallel computation capability over a set of participating devices (clients). In real-life applications, these clients can have a great variety in terms of resources (storage, RAM, CPU/GPU speed, network speed, etc.). However, most previous FL studies do not consider this scenario with system heterogeneity and assume"
https://openalex.org/W4387831664,https://doi.org/10.1109/tmi.2023.3326188,2023,article,Slim UNETR: Scale Hybrid Transformers to Efficient 3D Medical Image Segmentation Under Limited Computational Resources,IEEE Transactions on Medical Imaging,Advanced Neural Network Applications,slimmable,,"Hybrid transformer-based segmentation approaches have shown great promise in medical image analysis. However, they typically require considerable computational power and resources during both training and inference stages, posing a challenge for resource-limited medical applications common in the field. To address this issue, we present an innovative framework called Slim UNETR, designed to achieve a balance between accuracy and efficiency by"
https://openalex.org/W4387869685,https://doi.org/10.1109/iccworkshops57953.2023.10283497,2023,conference-paper,Multi-Fine-Grained DNNs Partition and Offloading over Fog Computing Networks,,IoT and Edge/Fog Computing,DNN partitioning,,"Deep neural networks (DNNs) have facilitated commendable performance in signal processing, thanks to their superior functions in feature extraction and abstraction representation. However, limited computing capacity of Internet of Things (IoT) devices imposes challenges to support resource-intensive DNNs inference with low latency and quality of service requirements. Benefiting from the pervasive wireless connectivity, offloading partial DNNs to fog nodes (FNs)"
https://openalex.org/W4387869876,https://doi.org/10.1109/icc45041.2023.10279110,2023,conference-paper,Attention-Based Feature Compression for CNN Inference Offloading in Edge Computing,,Advanced Neural Network Applications,computation offloading|inference offloading,,"This paper studies the computational offloading of CNN inference in device-edge co-inference systems. Inspired by the emerging paradigm semantic communication, we propose a novel autoencoder-based CNN architecture (AECNN), for effective feature extraction at end-device. We design a feature compression module based on the channel attention method in CNN, to compress the intermediate data by selecting the most important features. To"
https://openalex.org/W4387869899,https://doi.org/10.1109/icc45041.2023.10279243,2023,conference-paper,AdaEE: Adaptive Early-Exit DNN Inference Through Multi-Armed Bandits,,Advanced Neural Network Applications,early exit,,"Deep Neural Networks (DNNs) are widely used to solve a growing number of tasks, such as image classification. However, their deployment at resource-constrained devices still poses challenges related to energy consumption and delay over-heads. Early-Exit DNNs (EE-DNNs) address the challenges by adding side branches through their architecture. Under an edge-cloud co-inference, if the confidence at a side branch is larger"
https://openalex.org/W4387870004,https://doi.org/10.1109/mlsp55844.2023.10285925,2023,conference-paper,Dynamic nsNET2: Efficient Deep Noise Suppression with Early Exiting,,Neural Networks and Reservoir Computing,early exit,,"Although deep learning has made strides in the field of deep noise suppression, leveraging deep architectures on resourceconstrained devices still proved challenging. Therefore, we present an early-exiting model based on nsNet2 that provides several levels of accuracy and resource savings by halting computations at different stages. Moreover, we adapt the original architecture by splitting the information flow to take into"
https://openalex.org/W4387870017,https://doi.org/10.1109/mlsp55844.2023.10285956,2023,conference-paper,Sustainable Edge Intelligence Through Energy-Aware Early Exiting,,IoT and Edge/Fog Computing,early exit,,"Deep learning (DL) models have emerged as a promising solution for the Internet of Things (IoT). However, due to their computational complexity, DL models consume significant amounts of energy, which can rapidly drain the battery and compromise the performance of IoT devices. For sustainable operation, we consider an edge device with a rechargeable battery and energy harvesting (EH) capabilities. In"
https://openalex.org/W4387870128,https://doi.org/10.1109/icc45041.2023.10278885,2023,conference-paper,Toward Mobility-Aware Edge Inference Via Model Partition and Service Migration,,IoT and Edge/Fog Computing,model partitioning,,"Deep neural networks are deemed to be the cornerstone of a series of mobile intelligent systems, and their inference processes bring about a mass of computation-intensive tasks. To migrate the burden of inference computation from resource-constrained mobile devices, device-edge cooperative inference in mobile edge computing provides a fine-grained processing method. However, the geographical dispersion of resources and the mobility pattern"
https://openalex.org/W4387870236,https://doi.org/10.1109/icc45041.2023.10278846,2023,conference-paper,Resource Allocation for Batched Multiuser Edge Inference with Early Exiting,,Age of Information Optimization,early exit,,"This work considers multiuser edge inference for providing inference services to multiple users at the wireless edge. Multiple tasks are uploaded and grouped into a single batch for parallel processing at the edge server, while a task may exit early from the neural network without traversing the whole model. To efficiently grant users with heterogeneous requirements on accuracy and latency,"
https://openalex.org/W4387870935,https://doi.org/10.1109/icc45041.2023.10278880,2023,conference-paper,Intelligent Online Computation Offloading for Wireless Powered Vehicle Edge Computing,,IoT and Edge/Fog Computing,computation offloading,,"In Internet of Vehicles, task processing performance of vehicle is always limited by its finite energy and low computing power. Wireless Powered Vehicular Edge Computing (WP-VEC) is a solution to this limitation, where vehicles can harvest energy and offload tasks. However, many related works pay less attention to timeliness of offloading strategy, and thus suffer poor adaptability to highly dynamic"
https://openalex.org/W4387929381,https://doi.org/10.48550/arxiv.2310.14651,2023,preprint,$Λ$-Split: A Privacy-Preserving Split Computing Framework for Cloud-Powered Generative AI,arXiv (Cornell University),Privacy-Preserving Technologies in Data,computation offloading|split computing,,"In the wake of the burgeoning expansion of generative artificial intelligence (AI) services, the computational demands inherent to these technologies frequently necessitate cloud-powered computational offloading, particularly for resource-constrained mobile devices. These services commonly employ prompts to steer the generative process, and both the prompts and the resultant content, such as text and images, may harbor privacy-sensitive or confidential information, thereby"
https://openalex.org/W4387968598,https://doi.org/10.1145/3630266,2023,article,PArtNNer: Platform-Agnostic Adaptive Edge-Cloud DNN Partitioning for Minimizing End-to-End Latency,ACM Transactions on Embedded Computing Systems,Advanced Neural Network Applications,DNN partitioning|adaptive DNN,,"The last decade has seen the emergence of Deep Neural Networks (DNNs) as the de facto algorithm for various computer vision applications. In intelligent edge devices, sensor data streams acquired by the device are processed by a DNN application running on either the edge device itself or in the cloud. However, “edge-only” and “cloud-only” execution of State-of-the-Art DNNs may not"
https://openalex.org/W4388011666,https://doi.org/10.1142/s0218194023410085,2023,article,Collaborative Inference Acceleration Integrating DNN Partitioning and Task Offloading in Mobile Edge Computing,International Journal of Software Engineering and Knowledge Engineering,IoT and Edge/Fog Computing,DNN partitioning|collaborative inference,,"In mobile edge computing environment, intelligent inference services driven by DNN are highly sensitive to latency. Recently, collaborative inference between User Devices and Edge Servers (ESs) based on Deep Neural Networks (DNN) partition has achieved success in service acceleration. However, most of the existing collaborative acceleration schemes are partitioned for a single DNN inference task, which cannot quickly make partition"
https://openalex.org/W4388019181,https://doi.org/10.1109/tcc.2023.3328614,2023,article,AoI-Aware Partial Computation Offloading in IIoT With Edge Computing: A Deep Reinforcement Learning Based Approach,IEEE Transactions on Cloud Computing,Age of Information Optimization,computation offloading,,"With the rapid growth of the Industrial Internet of Things, a large amount of industrial data that needs to be processed promptly. Edge computing-based computation offloading can well assist industrial devices to process these data and reduce the overall time overhead. However, there are dependencies among tasks and some tasks have high latency requirements, so completing computation offloading while considering"
https://openalex.org/W4388040616,https://doi.org/10.1109/pimrc56721.2023.10293996,2023,conference-paper,Accelerating Deep Neural Network Tasks Through Edge-Device Adaptive Inference,,Age of Information Optimization,adaptive DNN|adaptive inference|early exit|model partitioning,,"As the key technology of artificial intelligence(AI), Deep Neural Networks (DNNs) have been widely used in mobile applications, such as video analytics in autonomous driving. However, due to the constrained computation capabilities on mobile devices (MDs), it is challenging to meet the critical accuracy and real-time demand of DNN tasks, which would result in a serious drop in quality of"
https://openalex.org/W4388040711,https://doi.org/10.1109/pimrc56721.2023.10293778,2023,conference-paper,Analysis of communication overheads for DNN inference offloading techniques in homogeneous edge networks,,IoT and Edge/Fog Computing,DNN partitioning|computation offloading|inference offloading,,Computational offloading is used to augment the capabilities of edge devices by delegating highly complex tasks (e.g. Deep Neural Network - DNN - inference) to remote devices. This allows devices to complete workloads beyond their limited computational resources. DNN partitioning allows a DNN inference task to be divided so that the partitioned segments can be executed on separate devices. How
https://openalex.org/W4388051333,https://doi.org/10.1007/978-981-99-5439-1_10,2023,book-chapter,Cooperative Cloud-Edge Computing for Integrated Sensing and Communication in Internet of Vehicles,,Privacy-Preserving Technologies in Data,early exit,,
https://openalex.org/W4388093886,https://doi.org/10.1007/978-3-031-47359-3_12,2023,conference-paper,Performance Analysis of Distributed Learning in Edge Computing on Handwritten Digits Dataset,"Lecture notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",Privacy-Preserving Technologies in Data,split computing,,
