openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W4386859276,https://doi.org/10.1109/islped58423.2023.10244276,2023,conference-paper,Energy-Harvesting-Aware Adaptive Inference of Deep Neural Networks in Embedded Systems,,Energy Harvesting in Wireless Networks,adaptive inference,,"In energy harvesting IoT and sensor devices, energy influx is continuously changing and difficult to predict. Recently, the use of deep neural networks (DNNs), which consumes a large amount of energy, has increased in such devices. If a lightweight DNN model is used anticipating low energy influx, it may not achieve satisfactory inference accuracy in the ample energy flow condition."
https://openalex.org/W4386880906,https://doi.org/10.5463/thesis.308,2023,dissertation,Latency-Critical Inference Serving for Deep Learning,,Neural Networks and Applications,dynamic DNN,,"Deep learning (DL) technology has made remarkable strides in terms of accuracy through the advancement of sophisticated and large deep neural networks (DNNs). Yet, its adoption in real-world applications is still challenging. DL-based applications, in particular video analytics, impose stringent low-latency and high-accuracy requirements on the DNN inference serving system that manages the deployment of DNNs and their inference. These"
https://openalex.org/W4386952192,https://doi.org/10.1109/jstsp.2023.3312914,2023,article,DeepAdaIn-Net: Deep Adaptive Device-Edge Collaborative Inference for Augmented Reality,IEEE Journal of Selected Topics in Signal Processing,Advanced Neural Network Applications,adaptive inference,,"The object inference for augmented reality (AR) requires a precise object localization within user's physical environment and the adaptability to dynamic communication conditions. Deep learning (DL) is advantageous in capturing highly-nonlinear features of diverse data sources drawn from complex objects. However, the existing DL techniques may have disfluency or instability issues when deployed on resource-constrained devices with poor communication conditions,"
https://openalex.org/W4386952618,https://doi.org/10.1109/socc58585.2023.10257061,2023,conference-paper,EvoSh: Evolutionary Search with Shaving to Enable Power-Latency Tradeoff in Deep Learning Computing on Embedded Systems,,Evolutionary Algorithms and Applications,configuration selection,,"Deploying deep-learning applications on resource-constrained embedded systems requires exploration of large design spaces for mapping (to heterogeneous processing units) and hardware configuration selection (voltage/frequency levels) to balance power consumption and latency. Herein, we propose a search algorithm called Evolution with shaving to find optimized configurations in these search spaces. We evaluate our approach using 3 state-of-the-art image classification DNNs on"
https://openalex.org/W4386987491,https://doi.org/10.1016/j.future.2023.09.025,2023,article,DNNShifter: An efficient DNN pruning system for edge computing,Future Generation Computer Systems,Advanced Neural Network Applications,model switching,,"Deep neural networks (DNNs) underpin many machine learning applications. Production quality DNN models achieve high inference accuracy by training millions of DNN parameters which has a significant resource footprint. This presents a challenge for resources operating at the extreme edge of the network, such as mobile and embedded devices that have limited computational and memory resources. To address this, models"
https://openalex.org/W4386990897,https://doi.org/10.1016/j.fusengdes.2023.114008,2023,article,Enhancing deep reinforcement learning with integral action to control tokamak safety factor,Fusion Engineering and Design,Magnetic confinement fusion research,dynamic DNN,,
https://openalex.org/W4387350746,https://doi.org/10.1109/tvlsi.2023.3300910,2023,article,<i>PeakEngine</i>: A Deterministic On-the-Fly Pruning Neural Network Accelerator for Hearing Instruments,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,Speech and Audio Processing,adaptive inference,,"Recurrent neural networks (RNNs) are well-suited for sequential tasks such as speech enhancement (SE). However, their performance comes with high-computational complexity and latency. This impedes their deployment to battery-powered and resource-constrained hearing instruments (HIs) that need to operate for 16–18 h daily at only a few milliwatts (mW). In this article, we introduce PeakEngine, a configurable ASIC accelerator that decreases"
https://openalex.org/W4387968598,https://doi.org/10.1145/3630266,2023,article,PArtNNer: Platform-Agnostic Adaptive Edge-Cloud DNN Partitioning for Minimizing End-to-End Latency,ACM Transactions on Embedded Computing Systems,Advanced Neural Network Applications,adaptive DNN,,"The last decade has seen the emergence of Deep Neural Networks (DNNs) as the de facto algorithm for various computer vision applications. In intelligent edge devices, sensor data streams acquired by the device are processed by a DNN application running on either the edge device itself or in the cloud. However, “edge-only” and “cloud-only” execution of State-of-the-Art DNNs may not"
https://openalex.org/W4388040616,https://doi.org/10.1109/pimrc56721.2023.10293996,2023,conference-paper,Accelerating Deep Neural Network Tasks Through Edge-Device Adaptive Inference,,Age of Information Optimization,adaptive DNN|adaptive inference,,"As the key technology of artificial intelligence(AI), Deep Neural Networks (DNNs) have been widely used in mobile applications, such as video analytics in autonomous driving. However, due to the constrained computation capabilities on mobile devices (MDs), it is challenging to meet the critical accuracy and real-time demand of DNN tasks, which would result in a serious drop in quality of"
https://openalex.org/W4388105123,https://doi.org/10.1145/3630098,2023,article,AdaMEC: Towards a Context-adaptive and Dynamically Combinable DNN Deployment Framework for Mobile Edge Computing,ACM Transactions on Sensor Networks,IoT and Edge/Fog Computing,adaptive DNN,,"With the rapid development of deep learning, recent research on intelligent and interactive mobile applications (e.g., health monitoring, speech recognition) has attracted extensive attention. And these applications necessitate the mobile edge computing scheme, i.e., offloading partial computation from mobile devices to edge devices for inference acceleration and transmission load reduction. The current practices have relied on collaborative DNN partition and"
https://openalex.org/W4388214770,https://doi.org/10.1109/fpl60245.2023.00064,2023,conference-paper,Bayesian Optimization for Efficient Heterogeneous MPSoC Based DNN Accelerator Runtime Tuning,,Advanced Neural Network Applications,dynamic DNN,,"With the explosive growth of Internet of Things (IoT) devices and applications, deploying Deep Neural Networks (DNNs) on resource-constrained embedded edge devices has become a popular research trend. Because such systems have limited resources, they need to rely on optimising resource utilisation to meet performance requirements. However, for scenarios where the DNN application and workloads are dynamically changing, the offline"
https://openalex.org/W4389082012,https://doi.org/10.1063/5.0168089,2023,article,Using the IBM analog in-memory hardware acceleration kit for neural network training and inference,APL Machine Learning,Advanced Memory and Neural Computing,adaptive DNN,,"Analog In-Memory Computing (AIMC) is a promising approach to reduce the latency and energy consumption of Deep Neural Network (DNN) inference and training. However, the noisy and non-linear device characteristics and the non-ideal peripheral circuitry in AIMC chips require adapting DNNs to be deployed on such hardware to achieve equivalent accuracy to digital computing. In this Tutorial, we provide a"
https://openalex.org/W4390241211,https://doi.org/10.1109/access.2023.3347578,2023,article,Pianissimo: A Sub-mW Class DNN Accelerator With Progressively Adjustable Bit-Precision,IEEE Access,Advanced Neural Network Applications,adaptive inference,,"With the widespread adoption of edge AI, the diversity of application requirements and fluctuating computational demands present significant challenges. Conventional accelerators suffer from increased memory footprints due to the need for multiple models to adapt to these varied requirements over time. In such dynamic edge conditions, it is crucial to accommodate these changing computational needs within strict memory and power"
https://openalex.org/W4390585142,https://doi.org/10.32657/10356/172595,2023,dissertation,Adaptive neural networks for edge intelligence,,Neural Networks and Applications,adaptive DNN|dynamic inference,,"Deep neural networks (DNNs) have achieved remarkable results and have become the mainstay of many applications including autonomous driving and emerging AI-enabled chatbots. However, the superior performance of advanced DNN models comes at the cost of enormous computation and memory footprint. For instance, ChatGPT enabled by the GPT-3.5 model breaks the records of multiple benchmarks with 175 Billion parameters, which"
https://openalex.org/W4391181911,https://doi.org/10.4018/979-8-3693-0230-9.ch006,2023,book-chapter,DeepSlicing,Advances in computational intelligence and robotics book series,Advanced Neural Network Applications,adaptive inference,,"Convolutional neural networks (CNNs) have revolutionized computer vision applications with recent advancements. Extensive research focuses on optimizing CNNs for efficient deployment on resource-limited devices. However, the previous studies had several weaknesses, including limited support for diverse CNN structures, fixed scheduling strategies, overlapped computations, and high synchronization overheads. In this chapter, the authors introduce DeepSlicing, an adaptive inference system that addresses"
https://openalex.org/W4391468567,https://doi.org/10.1109/wcsp58612.2023.10405273,2023,conference-paper,Dynamic DNN Model Switching for Collaborative Edge Intelligence in UAV Swarm,,UAV Applications and Optimization,dynamic DNN|model switching,,"Deploying machine learning (ML) algorithms on Unmanned Aerial Vehicle (UAV) swarm to perform real-time tasks such as object detection is currently a hot research topic. However, as the parameter size of deep neural network (DNN) models continues to grow rapidly, deploying complex DNN models on resource-constrained UAV swarm poses significant challenges. In this paper, we first study how to dynamically"
https://openalex.org/W4392944897,https://doi.org/10.1109/ictbig59752.2023.10455984,2023,conference-paper,A Dynamic Deep Learning Ecosystem for Real-Time Cognitive Data Processing on Industrial Edge Devices,,Neural Networks and Applications,adaptive inference,,"The capacity to manage cognitive data in real time is crucial in the rapidly increasing field of industrial edge computing. This criterion must be fully completed to proceed. Our research resulted in the creation of a new platform dubbed the Dynamic Deep Learning Ecosystem, or DDLE, which strives to achieve these goals. The Deep Learning Edge (DDLE) is a strong"
https://openalex.org/W4393186403,https://doi.org/10.1109/icpads60453.2023.00150,2023,conference-paper,HSMS-ADP: Adaptive DNNs Partitioning for End-Edge Collaborative Inference in High-Speed Mobile Scenarios,,Context-Aware Activity Recognition Systems,adaptive DNN,,"As deep neural networks (DNNs) gain prominence in edge applications, deploying DNN models on end devices with limited computing power is becoming a pressing challenge. Current strategies, including early exit and partitioning offloading to the cloud or edge servers, still face limitations in terms of accurately DNN partitioning. Especially in high-speed mobile scenarios, bandwidth fluctuations occur frequently, necessitating the frequent"
https://openalex.org/W4395685061,https://doi.org/10.1145/3625687.3625793,2023,conference-paper,EdgeFM: Leveraging Foundation Model for Open-set Learning on the Edge,,Music and Audio Processing,model switching,,"Deep Learning (DL) models have been widely deployed on IoT devices with the help of advancements in DL algorithms and chips. However, the limited resources of edge devices make these on-device DL models hard to be generalizable to diverse environments and tasks. Although the recently emerged foundation models (FMs) show impressive generalization power, how to effectively leverage the rich knowledge"
https://openalex.org/W4412231497,,2023,dissertation,Edge AI for Time-critical Internet-of-things,,IoT and Edge/Fog Computing,dynamic inference,,"The Internet-of-things (IoT) is increasingly being used in a wide range of fields, including smart cities, and autonomous driving, and so on. Despite the numerous benefits, IoT still faces significant challenges in terms of communication, storage and computational resources. These challenges become even more critical when dealing with time-critical artificial intelligence(AI)-based IoT applications that require high service reliability and accuracy.<br/><br/>The"
https://openalex.org/W4391013239,https://doi.org/10.48550/arxiv.2401.08965,2024,preprint,Dynamic DNNs and Runtime Management for Efficient Inference on Mobile/Embedded Devices,arXiv (Cornell University),Advanced Neural Network Applications,dynamic DNN,,"Deep neural network (DNN) inference is increasingly being executed on mobile and embedded platforms due to several key advantages in latency, privacy and always-on availability. However, due to limited computing resources, efficient DNN deployment on mobile and embedded platforms is challenging. Although many hardware accelerators and static model compression methods were proposed by previous works, at system runtime, multiple applications"
https://openalex.org/W4392646481,https://doi.org/10.1016/j.asoc.2024.111421,2024,article,Vision Transformer-based overlay processor for Edge Computing,Applied Soft Computing,CCD and CMOS Imaging Sensors,model switching,,
https://openalex.org/W4392885553,https://doi.org/10.1145/3652516,2024,article,AMSPM: Adaptive Model Selection and Partition Mechanism for Edge Intelligence-driven 5G Smart City with Dynamic Computing Resources,ACM Transactions on Sensor Networks,IoT and Edge/Fog Computing,adaptive model selection,,"With the help of 5G network, edge intelligence (EI) can not only provide distributed, low-latency, and high-reliable intelligent services, but also enable intelligent maintenance and management of smart city. However, the constantly changing available computing resources of end devices and edge servers cannot continuously guarantee the performance of intelligent inference. In order to guarantee the sustainability of intelligent services in"
https://openalex.org/W4392910469,https://doi.org/10.1109/ccnc51664.2024.10454650,2024,conference-paper,SwitchingNet: Edge-Assisted Model Switching for Accurate Video Recognition Over Best-Effort Networks,,Video Surveillance and Tracking Methods,model switching,,"Despite the remarkable success of deep-learning in image and video recognition, constructing real-time recognition systems for computationally intensive tasks such as spatio-temporal human action localization is still challenging. As computational complexity of these tasks can easily exceed the capacity of edge devices, inference must be performed in remote (cloud) environments. But then, recognition accuracy is subject to fluctuating networking conditions"
https://openalex.org/W4393140900,https://doi.org/10.1109/asp-dac58780.2024.10473823,2024,conference-paper,PAAP-HD: PIM-Assisted Approximation for Efficient Hyper-Dimensional Computing,,Electric Motor Design and Analysis,model switching,,"Hyper-Dimensional Computing (HDC) is a brain-inspired learning framework that is particularly suited to resource-limited edge devices. HDC operates in a high-parallel manner, encoding raw data into hyper-dimensional space, thus enabling efficient training and inference. However, the high dimensionality of data representation in HDC demands a substantial multiplication cost for calculating cosine similarity in high-precision HDC processes. While binarization of HDC"
https://openalex.org/W4393156728,https://doi.org/10.1609/aaai.v38i11.29107,2024,conference-paper,Layer Compression of Deep Networks with Straight Flows,Proceedings of the AAAI Conference on Artificial Intelligence,Network Security and Intrusion Detection,dynamic inference,,"Very deep neural networks lead to significantly better performance on various real tasks. However, it usually causes slow inference and is hard to be deployed on real-world devices. How to reduce the number of layers to save memory and to accelerate the inference is an eye-catching topic. In this work, we introduce an intermediate objective, a continuous-time network, before distilling"
https://openalex.org/W4394904485,https://doi.org/10.1038/s41598-024-58947-2,2024,article,Enhanced read resolution in reconfigurable memristive synapses for Spiking Neural Networks,Scientific Reports,Advanced Memory and Neural Computing,run-time adaptation,,"Abstract The synapse is a key element circuit in any memristor-based neuromorphic computing system. A memristor is a two-terminal analog memory device. Memristive synapses suffer from various challenges including high voltage, SET or RESET failure, and READ margin issues that can degrade the distinguishability of stored weights. Enhancing READ resolution is very important to improving the reliability of memristive synapses."
https://openalex.org/W4394910310,https://doi.org/10.1016/j.patcog.2024.110502,2024,article,Dynamic image super-resolution via progressive contrastive self-distillation,Pattern Recognition,Advanced Image Processing Techniques,dynamic inference,,
https://openalex.org/W4398156591,https://doi.org/10.3217/tyv7-yh17,2024,preprint,Memory-efficient Energy-adaptive Inference of Pre-Trained Models on Batteryless Embedded Systems,arXiv (Cornell University),Parallel Computing and Optimization Techniques,adaptive inference,,"Batteryless systems frequently face power failures, requiring extra runtime buffers to maintain inference progress and leaving only a memory space for storing ultra-tiny deep neural networks (DNNs). Besides, making these models responsive to stochastic energy harvesting dynamics during inference requires a balance between inference accuracy, latency, and energy overhead. Recent works on compression mostly focus on time and memory, but"
https://openalex.org/W4398238712,https://doi.org/10.1145/3665868,2024,article,CARIn: Constraint-Aware and Responsive Inference on Heterogeneous Devices for Single- and Multi-DNN Workloads,ACM Transactions on Embedded Computing Systems,Advanced Neural Network Applications,runtime adaptation,,"The relentless expansion of deep learning applications in recent years has prompted a pivotal shift toward on-device execution, driven by the urgent need for real-time processing, heightened privacy concerns, and reduced latency across diverse domains. This article addresses the challenges inherent in optimising the execution of deep neural networks (DNNs) on mobile devices, with a focus on device heterogeneity, multi-DNN"
https://openalex.org/W4399121259,https://doi.org/10.1145/3636534.3649391,2024,conference-paper,FlexNN: Efficient and Adaptive DNN Inference on Memory-Constrained Edge Devices,,Advanced Neural Network Applications,adaptive DNN,,"Due to the popularity of deep neural networks (DNNs) and considerations over network overhead, data privacy, and inference latency, there is a growing interest in deploying DNNs to edge devices in recent years. However, the limited memory becomes a major bottleneck for on-device DNN deployment, making it crucial to reduce the memory footprint of DNN. The mainstream model customization solutions"
https://openalex.org/W4399151694,https://doi.org/10.48550/arxiv.2405.17914,2024,preprint,Trustworthy DNN Partition for Blockchain-enabled Digital Twin in Wireless IIoT Networks,arXiv (Cornell University),IoT and Edge/Fog Computing,dynamic DNN,,"Digital twin (DT) has emerged as a promising solution to enhance manufacturing efficiency in industrial Internet of Things (IIoT) networks. To promote the efficiency and trustworthiness of DT for wireless IIoT networks, we propose a blockchain-enabled DT (B-DT) framework that employs deep neural network (DNN) partitioning technique and reputation-based consensus mechanism, wherein the DTs maintained at the gateway side execute"
https://openalex.org/W4399487330,https://doi.org/10.1145/3649476.3658798,2024,conference-paper,Autotile: Autonomous Task-tiling for Deep Inference on Battery-less Embedded System,,Parallel Computing and Optimization Techniques,dynamic DNN,,"Deep Neural Networks (DNNs) are increasingly applied in various intelligent applications for enhanced accuracy for in-situ decision-making. Considering the cost and longevity, those intelligent applications usually employ energy harvesting (EH) for power supply. Nevertheless, due to inherent intermittency, EH power can frequently disrupt the runtime operation, resulting in subsequent forward progress loss when executing long computations of DNN inference. To"
https://openalex.org/W4399991074,https://doi.org/10.48550/arxiv.2406.15112,2024,preprint,Micro-power spoken keyword spotting on Xylo Audio 2,arXiv (Cornell University),Speech and Audio Processing,dynamic inference,,"For many years, designs for ""Neuromorphic"" or brain-like processors have been motivated by achieving extreme energy efficiency, compared with von-Neumann and tensor processor devices. As part of their design language, Neuromorphic processors take advantage of weight, parameter, state and activity sparsity. In the extreme case, neural networks based on these principles mimic the sparse activity oof biological nervous systems, in"
https://openalex.org/W4400679634,https://doi.org/10.1109/jiot.2024.3428554,2024,article,RAPNet: Resolution-Adaptive and Predictive Early Exit Network for Efficient Image Recognition,IEEE Internet of Things Journal,Advanced Neural Network Applications,adaptive inference,,"Deploying compute-intensive deep neural networks (DNNs) on resource-constrained end devices has become a prominent trend, enabling localized intelligence. However, efficiently deploying these DNNs at scale poses challenges. To address this, extensive research has focused on the early exit architecture based on convolutional neural networks (CNNs), which dynamically adapt network depth to reduce inference computation. Nevertheless, the sequential execution of all"
https://openalex.org/W4400726969,https://doi.org/10.1109/tmc.2024.3430103,2024,article,Real-Time Adaptive Partition and Resource Allocation for Multi-User End-Cloud Inference Collaboration in Mobile Environment,IEEE Transactions on Mobile Computing,Distributed and Parallel Computing Systems,adaptive DNN,,"The deployment of Deep Neural Networks (DNNs) requires significant computational and storage resources, which is challenging for resource-constrained end devices. To this end, collaborative deep inference is proposed, in which the DNN is divided into two parts and executed on the end device and cloud respectively. The selection of DNN partition point is the key challenge to realize end-cloud collaborative"
https://openalex.org/W4400770708,https://doi.org/10.1109/tmc.2024.3429571,2024,article,Reinforcement Learning Based Online Request Scheduling Framework for Workload-Adaptive Edge Deep Learning Inference,IEEE Transactions on Mobile Computing,Age of Information Optimization,adaptive inference,,"The recent advances of deep learning in various mobile and Internet-of-Things applications, coupled with the emergence of edge computing, have led to a strong trend of performing deep learning inference on the edge servers located physically close to the end devices. This trend presents the challenge of how to meet the quality-of-service requirements of inference tasks at the resource-constrained network"
https://openalex.org/W4400810926,https://doi.org/10.1109/aicas59952.2024.10595861,2024,conference-paper,Early-Exit with Class Exclusion for Efficient Inference of Neural Networks,,Neural Networks and Applications,dynamic inference,,"Deep neural networks (DNNs) have been successfully applied in various fields. In DNNs, a large number of multiply-accumulate (MAC) operations are required to be performed, posing critical challenges in applying them in resource-constrained platforms, e.g., edge devices. To address this challenge, in this paper, we propose a class-based early-exit for dynamic inference. Instead of pushing DNNs to make a dynamic"
https://openalex.org/W4401506654,https://doi.org/10.1007/978-981-97-5588-2_10,2024,conference-paper,SCAI: A Spectral Data Classification Framework with Adaptive Inference for Rapid and Portable Identification of Chinese Liquors,Lecture notes in computer science,Advanced Chemical Sensor Technologies,adaptive inference,,
https://openalex.org/W4401508022,https://doi.org/10.1109/infocom52122.2024.10621218,2024,conference-paper,Resource-aware Deployment of Dynamic DNNs over Multi-tiered Interconnected Systems,,IoT and Edge/Fog Computing,dynamic DNN,,"The increasing pervasiveness of intelligent mobile applications requires to exploit the full range of resources offered by the mobile-edge-cloud network for the execution of inference tasks. However, due to the heterogeneity of such multi-tiered networks, it is essential to make the applications’ demand amenable to the available resources while minimizing energy consumption. Modern dynamic deep neural networks (DNN) achieve this"
https://openalex.org/W4401568158,https://doi.org/10.23919/date58400.2024.10546704,2024,conference-paper,Fluid Dynamic DNNs for Reliable and Adaptive Distributed Inference on Edge Devices,,Context-Aware Activity Recognition Systems,dynamic DNN,,"Distributed inference is a popular approach for efficient DNN inference at the edge. However, traditional Static and Dynamic DNNs are not distribution-friendly, causing system reliability and adaptability issues. In this paper, we introduce Fluid Dynamic DNNs (Fluid DyDNNs), tailored for distributed inference. Distinct from Static and Dynamic DNNs, Fluid DyDNNs utilize a novel nested incremental training algorithm to enable independent"
https://openalex.org/W4401609390,https://doi.org/10.1109/coins61597.2024.10622127,2024,conference-paper,FPGA Acceleration of Dynamic Neural Networks: Challenges and Advancements,,Neural Networks and Applications,dynamic DNN,,"Modern machine learning methods continue to produce models with a high memory footprint and computational complexity that are increasingly difficult to deploy in resource constrained environments. This is, in part, driven by a focus on costly, power-intensive GPUs, which has a feedback effect on the variety of methods and models chosen for development. We advocate for a transition away from"
https://openalex.org/W4402157076,https://doi.org/10.1109/icc51166.2024.10622411,2024,conference-paper,Edge Computing with Early Exiting for Adaptive Inference in Mobile Autonomous Systems,,IoT and Edge/Fog Computing,adaptive inference,,"Early Exiting (EE) is an emerging computing paradigm where Deep Neural Networks (DNNs) are equipped with earlier classifiers, enabling trading-off accuracy with inference latency. EE can be effectively combined with edge computing, a paradigm that allows mobile nodes to offload complex tasks, such as the execution of DNNs, to servers at the edge of the network, thus reducing computing times"
https://openalex.org/W4402449925,https://doi.org/10.1109/twc.2024.3453650,2024,article,"Integrated Sensing, Communication, and Computation With Adaptive DNN Splitting in Multi-UAV Networks",IEEE Transactions on Wireless Communications,UAV Applications and Optimization,adaptive DNN,,"In this paper, we consider deploying multiple unmanned aerial vehicles (UAVs) to provide integrated sensing, communication, and computation (ISCC) services. During serving communication users, each UAV also senses targets and collaborates with the edge server to run a deep neural network (DNN) model to process the obtained sensing data for target classification. Considering that applying the fixed collaborative computation configurations"
https://openalex.org/W4402811232,https://doi.org/10.1109/tsc.2024.3466848,2024,article,Cutting-Edge Inference: Dynamic DNN Model Partitioning and Resource Scaling for Mobile AI,IEEE Transactions on Services Computing,IoT and Edge/Fog Computing,dynamic DNN,,"Recently, applications using artificial intelligence (AI) technique in mobile devices such as augmented reality have been extensively pervasive. The hardware specifications of mobile devices, dynamic service demands, stochastic network states, and characteristics of DNN (Deep Neural Network) models affect the quality of experience (QoE) of such applications. In this paper, we proposeCutEdge, that leverages a virtual queue-based Lyapunov optimization framework"
https://openalex.org/W4402834073,https://doi.org/10.1109/vtc2024-spring62846.2024.10682995,2024,conference-paper,Dynamic Batching and Early-Exiting for Accurate and Timely Edge Inference,,Age of Information Optimization,dynamic inference,,"This work aims to design a real-time inference scheduler that delivers accurate and timely edge inference ser-vices for dynamic inference arrivals by leveraging dynamic batching and early-exiting techniques. Specifically, we consider an edge inference server that is preinstalled with multiple early-exit Deep Neural Networks (DNNs) that support batch processing. The in-ference tasks with strict deadline requirements arrive at the edge"
https://openalex.org/W4402835950,https://doi.org/10.1109/isvlsi61997.2024.00024,2024,conference-paper,Adaptive and Offloaded CNNs for IoT-Edge FPGAs,,Embedded Systems Design Techniques,dynamic DNN,,"Deep Neural Networks drive the IoT revolution. To address latency and privacy in this new domain, IoT devices offload part of or all DNN processing to local edge servers rather than to the cloud. On one hand, FPGAs offer flexibility and efficiency levels for the resource-limited IoT and edge devices. On the other, runtime optimizations like pruning and early-exit can"
https://openalex.org/W4403196715,https://doi.org/10.1145/3698767,2024,article,Early-Exit Deep Neural Network - A Comprehensive Survey,ACM Computing Surveys,Advanced Neural Network Applications,adaptive inference,,"Deep neural networks (DNNs) typically have a single exit point that makes predictions by running the entire stack of neural layers. Since not all inputs require the same amount of computation to reach a confident prediction, recent research has focused on incorporating multiple “exits” into the conventional DNN architecture. Early-exit DNNs are multi-exit neural networks that attach many side branches"
https://openalex.org/W4403260539,https://doi.org/10.22541/au.172851214.47069639/v1,2024,preprint,An Adaptive Compute Approach to Optimize Inference Efficiency in Large Language Models,,Topic Modeling,adaptive inference,,"The increasing computational demands of state-ofthe-art machine learning models have posed significant challenges for real-time applications, particularly in environments where hardware resources are limited. A novel adaptive inference-time compute framework is introduced, offering an efficient solution that dynamically adjusts computational resources based on the complexity of the input data. Through the use of dynamic scaling of model layers, attention heads,"
https://openalex.org/W4403278202,https://doi.org/10.1109/tcad.2024.3476450,2024,article,BAQE: Backend-Adaptive DNN Deployment via Synchronous Bayesian Quantization and Hardware Configuration Exploration,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,Brain Tumor Detection and Classification,adaptive DNN,,"Efficiently deploying deep learning (DL) algorithms on different hardware backends has become a time-consuming challenge. Achieving ultimate inference efficiency on hardware requires both algorithm-level model compression techniques, such as model quantization, and hardware-level optimization, such as operation reconfiguration and scheduling. In this article, we propose BAQE, a unified deployment framework that bridges the gap between algorithm-level and backend-level optimization. By"
https://openalex.org/W4403566862,https://doi.org/10.32620/reks.2024.3.04,2024,article,Object detection with afordable robustness for UAV aerial imagery: model and providing method,RADIOELECTRONIC AND COMPUTER SYSTEMS,Infrared Target Detection Methodologies,dynamic inference,,"Neural network object detectors are increasingly being used for aerial video analysis, with a growing demand for onboard processing on UAVs and other limited resources. However, the vulnerability of neural networks to adversarial noise, out-of-distribution data, and fault injections reduces the functionality and reliability of these solutions. The development of detector models and training methods that simultaneously ensure computational efficiency"
https://openalex.org/W4403968670,https://doi.org/10.1016/j.measurement.2024.116064,2024,article,Enhancing LoRaWAN localization efficiency: Leveraging machine learning and optimized parameter tuning for a 60% improvement,Measurement,IoT Networks and Protocols,configuration selection,,
https://openalex.org/W4404034550,https://doi.org/10.1145/3666025.3699348,2024,conference-paper,DynaSpa: Exploiting Spatial Sparsity for Efficient Dynamic DNN Inference on Devices,,Advanced Neural Network Applications,dynamic DNN,,"Recent advancements in exploring machine learning models' dynamic spatial sparsity have demonstrated great potential for superior efficiency and adaptability without compromising accuracy when compared to conventional static-and-dense DNNs. However, realizing theoretical inference acceleration under practical deployment environments is still faced with significant system challenges. Current vendor libraries and tensor compilers fall short due to their extra data copy operations or"
https://openalex.org/W4404177704,https://doi.org/10.1007/978-3-031-72855-6_21,2024,conference-paper,Data Overfitting for On-device Super-Resolution with Dynamic Algorithm and Compiler Co-design,Lecture notes in computer science,Advanced Image Processing Techniques,model switching,,
https://openalex.org/W4404388593,https://doi.org/10.48550/arxiv.2411.02471,2024,preprint,Energy-Aware Dynamic Neural Inference,arXiv (Cornell University),Neural Networks and Applications,adaptive inference,,"The growing demand for intelligent applications beyond the network edge, coupled with the need for sustainable operation, are driving the seamless integration of deep learning (DL) algorithms into energy-limited, and even energy-harvesting end-devices. However, the stochastic nature of ambient energy sources often results in insufficient harvesting rates, failing to meet the energy requirements for inference and causing significant performance degradation"
https://openalex.org/W4404853672,https://doi.org/10.1007/978-3-031-78186-5_15,2024,conference-paper,Dynamic Inference and Top-down Attention in a Hierarchical Classification Network,Lecture notes in computer science,Neural Networks and Applications,dynamic inference,,
https://openalex.org/W4405179077,https://doi.org/10.1109/jiot.2024.3514661,2024,article,EECS: Efficient End-Cloud Collaborative System With On-Demand Offloading Mechanism for Convolutional Neural Network,IEEE Internet of Things Journal,IoT and Edge/Fog Computing,dynamic inference,,"The end-cloud synergy with neural networks offers significant promise for enhancing AI-IoT systems. Numerous studies have been conducted to effectively address the dynamic and resource-constrained nature of IoT; however, challenges persist in adaptability to constraints, horizontal integration between technologies, and system-level optimization. In this article, we propose an end-cloud collaborative system (EECS) with an on-demand offloading mechanism for AI-IoT. We"
https://openalex.org/W4406859170,https://doi.org/10.1109/ipccc59868.2024.10850328,2024,conference-paper,HANNA: Harvesting-Aware Neural Network Architecture Search for Batteryless Intermittent Devices,,Advanced Memory and Neural Computing,adaptive DNN,,"Batteryless energy-harvesting IoT devices offer maintenance-free and sustainable deployment solutions to enable pervasive intelligence even in remote areas. To develop intelligent and autonomous applications, we need to make decisions locally, often using deep neural networks (DNNs) because communication of sensed data to the cloud is expensive in terms of latency and energy. Further to enable useful applications guaranteeing timeliness while"
https://openalex.org/W4408898011,https://doi.org/10.1109/secon64284.2024.10934959,2024,conference-paper,TINIEE: Traffic-Aware Adaptive In-Network Intelligence via Early-Exit Strategy,,Energy Efficient Wireless Sensor Networks,adaptive inference,,"In-network (or on-path) inference over programmable data planes (PDPs) allows fast and low-overhead inference using deep neural networks (DNN). To alleviate the massive processing and deployment cost of in-network inference, distributed deployment on multiple programmable network devices is mainly adopted. However, it is likely to produce a considerable amount of network traffic due to the exclusive forwarding chain and intermediate"
https://openalex.org/W4412230574,,2024,dissertation,Optimizing Deep Learning Inference for Edge Intelligence,,Big Data and Digital Economy,dynamic inference,,"This works addresses the challenges encountered when deploying deep learning systems in edge computing and cloud IoT environments such as smart cities, where many clients send their input images and video frames to be processed by a few edge or cloud servers. There is an inherent trade-off between accuracy and efficiency in such environments, which occurs as a result of"
